Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,No. of contracts  ,Open Int  ,Change in OI  ,Underlying Value  
20-Jun-2023,29-Jun-2023,PE,39100.00,7.55,9.75,7.55,8.10,4.00,375.00,100.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39200.00,-,-,-,7.00,-,1050.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,39300.00,8.15,11.90,5.20,6.25,146.00,2550.00,250.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39400.00,7.45,13.35,6.10,6.10,51.00,875.00,-350.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39500.00,6.55,9.40,6.55,7.25,4563.00,215275.00,-6375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39600.00,9.00,9.65,6.50,9.65,27.00,1525.00,125.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39700.00,12.75,13.95,6.50,6.90,348.00,3275.00,1225.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39800.00,9.05,13.05,6.60,6.80,71.00,2300.00,-375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,39900.00,9.15,14.50,6.95,7.60,663.00,6825.00,2175.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40000.00,9.55,11.25,7.10,7.70,12160.00,405475.00,-18275.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40100.00,10.05,19.90,7.25,7.85,892.00,3400.00,1400.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40200.00,11.00,12.95,7.00,7.65,84.00,1975.00,1200.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40300.00,11.35,17.65,7.65,8.15,358.00,3950.00,2450.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40400.00,10.85,15.00,7.80,8.15,297.00,1950.00,500.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40500.00,11.25,13.60,8.10,8.65,8602.00,193425.00,19350.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40600.00,12.80,14.20,8.05,8.60,365.00,4850.00,300.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40700.00,13.05,14.85,8.55,9.00,894.00,6325.00,3100.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40800.00,13.15,15.60,8.85,9.25,452.00,6975.00,500.00,43766.50
20-Jun-2023,29-Jun-2023,PE,40900.00,13.90,16.50,9.00,9.75,343.00,6350.00,-150.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41000.00,25.90,25.90,9.35,9.90,21760.00,318800.00,2600.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41100.00,16.00,18.85,9.95,10.40,1131.00,14175.00,1850.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41200.00,16.40,20.10,10.50,10.90,1811.00,14200.00,2850.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41300.00,17.65,21.85,10.75,11.25,2241.00,9575.00,2325.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41400.00,18.85,23.50,11.65,12.00,1608.00,16325.00,4750.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41500.00,18.00,25.80,11.85,12.60,25290.00,277250.00,34250.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41600.00,22.30,28.20,12.85,13.75,3340.00,20425.00,800.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41700.00,23.85,31.30,13.80,14.50,5700.00,27575.00,-1800.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41800.00,25.80,34.65,13.95,15.85,8376.00,44875.00,6325.00,43766.50
20-Jun-2023,29-Jun-2023,PE,41900.00,27.35,38.75,16.00,17.05,6216.00,47125.00,7350.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42000.00,28.00,44.10,18.00,19.15,51305.00,664900.00,12650.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42100.00,35.35,49.15,19.45,20.80,9787.00,47900.00,19825.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42200.00,39.10,56.00,21.65,23.40,13857.00,84850.00,32375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42300.00,38.60,63.75,24.30,25.85,26715.00,221500.00,35000.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42400.00,48.25,74.25,28.30,30.05,21574.00,113275.00,33675.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42500.00,48.30,85.85,32.20,34.70,74134.00,593525.00,78200.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42600.00,66.55,99.40,37.20,40.75,25913.00,155475.00,37000.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42700.00,73.00,116.05,44.45,46.95,35484.00,228150.00,51750.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42800.00,91.50,134.05,51.20,54.85,42396.00,264400.00,100725.00,43766.50
20-Jun-2023,29-Jun-2023,PE,42900.00,102.60,155.90,59.90,63.90,28827.00,146600.00,33125.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43000.00,114.05,181.95,70.10,75.85,150550.00,1706625.00,8975.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43100.00,138.20,211.60,83.00,88.90,34121.00,134900.00,24500.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43200.00,167.90,244.75,98.60,106.25,50673.00,221050.00,66475.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43300.00,192.90,283.80,117.00,124.85,66526.00,279150.00,65175.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43400.00,224.60,326.75,139.60,150.35,97751.00,250900.00,81900.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43500.00,250.05,374.40,164.70,178.50,243585.00,1732250.00,191275.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43600.00,280.05,425.95,195.00,210.85,96406.00,237275.00,49575.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43700.00,319.95,483.45,230.00,246.70,74515.00,416500.00,17600.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43800.00,371.10,545.00,268.70,285.45,63511.00,241325.00,24150.00,43766.50
20-Jun-2023,29-Jun-2023,PE,43900.00,435.00,613.50,314.65,332.70,19246.00,105800.00,-7175.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44000.00,469.00,686.35,362.70,384.65,84229.00,729500.00,7175.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44100.00,581.00,761.20,422.40,448.55,6393.00,59750.00,-1850.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44200.00,678.15,838.95,480.00,503.20,5327.00,56925.00,-1525.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44300.00,752.85,923.65,551.40,577.35,3083.00,32775.00,-6325.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44400.00,835.00,1011.65,622.90,646.30,1577.00,38725.00,825.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44500.00,849.95,1100.00,698.20,736.60,7613.00,203950.00,-600.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44600.00,990.65,1194.10,783.95,822.35,417.00,13325.00,-375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44700.00,1125.00,1281.65,870.00,888.75,140.00,15850.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,44800.00,1201.40,1370.05,949.05,994.20,504.00,16475.00,-1075.00,43766.50
20-Jun-2023,29-Jun-2023,PE,44900.00,1264.45,1427.60,1065.70,1069.00,57.00,14100.00,-475.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45000.00,1355.00,1571.70,1133.30,1169.90,3957.00,187050.00,-3350.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45100.00,1555.40,1623.25,1239.60,1253.50,55.00,10300.00,-50.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45200.00,1687.50,1738.80,1666.45,1666.45,4.00,2500.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,45300.00,1747.50,1806.70,1664.20,1664.20,5.00,3800.00,-50.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45400.00,-,-,-,1715.15,-,1850.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,45500.00,1835.05,2030.00,1619.65,1632.55,200.00,34575.00,-75.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45600.00,2076.40,2076.40,2076.40,2076.40,1.00,2025.00,-25.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45700.00,-,-,-,1702.35,-,2250.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,45800.00,2249.65,2340.90,2246.60,2340.90,7.00,1400.00,-150.00,43766.50
20-Jun-2023,29-Jun-2023,PE,45900.00,-,-,-,1900.00,-,850.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46000.00,2350.35,2557.50,2115.95,2152.70,138.00,22750.00,-375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,46100.00,-,-,-,4578.50,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46200.00,-,-,-,2282.25,-,4500.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46300.00,-,-,-,2632.15,-,325.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46400.00,-,-,-,4820.25,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46500.00,2858.50,3050.00,2618.00,2673.30,44.00,9875.00,-125.00,43766.50
20-Jun-2023,29-Jun-2023,PE,46600.00,3000.00,3000.00,3000.00,3000.00,1.00,250.00,-25.00,43766.50
20-Jun-2023,29-Jun-2023,PE,46700.00,-,-,-,4451.30,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46800.00,-,-,-,4531.15,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,46900.00,-,-,-,4611.50,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,47000.00,3349.45,3465.00,3100.00,3106.50,40.00,23900.00,-225.00,43766.50
20-Jun-2023,29-Jun-2023,PE,47500.00,3852.00,3852.00,3852.00,3852.00,1.00,5950.00,-25.00,43766.50
20-Jun-2023,29-Jun-2023,PE,48000.00,4400.00,4540.00,4100.40,4100.40,28.00,16325.00,-375.00,43766.50
20-Jun-2023,29-Jun-2023,PE,48500.00,-,-,-,4674.35,-,675.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,49000.00,5330.95,5330.95,5118.90,5118.90,4.00,2950.00,-25.00,43766.50
20-Jun-2023,29-Jun-2023,PE,49500.00,-,-,-,5792.20,-,1200.00,-,43766.50
20-Jun-2023,29-Jun-2023,PE,50000.00,6460.00,6470.00,6083.30,6142.60,8.00,5075.00,150.00,43766.50
20-Jun-2023,29-Jun-2023,PE,50500.00,-,-,-,9745.15,-,-,-,43766.50
20-Jun-2023,29-Jun-2023,PE,51000.00,7365.80,7365.80,7365.80,7365.80,1.00,1025.00,-,43766.50
20-Jun-2023,06-Jul-2023,PE,37500.00,-,-,-,10.80,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,38000.00,-,-,-,18.50,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,38500.00,-,-,-,30.60,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,39000.00,10.95,10.95,9.85,9.85,19.00,450.00,450.00,43766.50
20-Jun-2023,06-Jul-2023,PE,39500.00,13.05,18.95,9.60,10.20,180.00,6575.00,1300.00,43766.50
20-Jun-2023,06-Jul-2023,PE,40000.00,18.90,21.00,12.65,13.95,183.00,10200.00,375.00,43766.50
20-Jun-2023,06-Jul-2023,PE,40500.00,25.00,30.00,19.00,19.90,14.00,400.00,75.00,43766.50
20-Jun-2023,06-Jul-2023,PE,40900.00,47.00,47.00,47.00,47.00,7.00,175.00,175.00,43766.50
20-Jun-2023,06-Jul-2023,PE,41000.00,33.90,40.00,21.35,24.30,296.00,6125.00,1275.00,43766.50
20-Jun-2023,06-Jul-2023,PE,41100.00,-,-,-,252.35,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41200.00,-,-,-,269.55,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41300.00,-,-,-,264.05,-,25.00,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41400.00,-,-,-,306.65,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41500.00,-,-,-,326.60,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41600.00,-,-,-,347.50,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41700.00,-,-,-,369.35,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41800.00,-,-,-,392.25,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,41900.00,-,-,-,416.20,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42000.00,70.00,91.45,48.15,51.55,6037.00,53550.00,36750.00,43766.50
20-Jun-2023,06-Jul-2023,PE,42100.00,-,-,-,468.65,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42200.00,-,-,-,493.90,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42300.00,-,-,-,522.20,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42400.00,-,-,-,551.60,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42500.00,-,-,-,582.20,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42600.00,-,-,-,614.00,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42700.00,-,-,-,646.95,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42800.00,-,-,-,681.10,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,42900.00,-,-,-,716.45,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,43000.00,216.75,272.70,142.10,148.60,9055.00,66800.00,18225.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43100.00,245.30,301.25,156.80,169.85,251.00,2275.00,1250.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43200.00,280.00,342.30,183.20,191.25,1225.00,8325.00,5925.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43300.00,414.60,414.60,203.15,217.70,247.00,1800.00,1800.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43400.00,338.30,421.00,232.45,247.95,2022.00,7375.00,4100.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43500.00,377.25,466.75,151.00,278.10,8058.00,37500.00,5625.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43600.00,415.50,515.55,298.80,313.75,2140.00,11075.00,4375.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43700.00,450.00,566.05,336.05,350.55,1264.00,7625.00,1475.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43800.00,534.40,622.40,375.40,388.95,1134.00,8325.00,2400.00,43766.50
20-Jun-2023,06-Jul-2023,PE,43900.00,563.85,674.40,421.20,438.00,535.00,4125.00,1000.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44000.00,621.50,740.20,465.00,475.80,2359.00,54325.00,3175.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44100.00,693.95,807.20,499.30,554.85,211.00,2550.00,475.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44200.00,670.00,878.80,570.05,590.65,569.00,11750.00,-4150.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44300.00,879.75,934.25,650.30,672.15,16.00,425.00,200.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44400.00,940.00,1016.70,685.75,703.95,198.00,3475.00,225.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44500.00,949.95,1103.85,763.85,797.60,786.00,8600.00,2825.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44600.00,997.35,997.35,849.75,856.60,5.00,75.00,50.00,43766.50
20-Jun-2023,06-Jul-2023,PE,44700.00,-,-,-,1568.45,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,44800.00,-,-,-,1627.70,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,44900.00,1406.90,1406.90,1406.85,1406.85,2.00,75.00,50.00,43766.50
20-Jun-2023,06-Jul-2023,PE,45000.00,-,-,-,1111.35,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45100.00,-,-,-,1812.75,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45200.00,-,-,-,1876.80,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45300.00,-,-,-,1942.00,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45400.00,-,-,-,2008.30,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45500.00,-,-,-,1406.75,-,25.00,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45600.00,-,-,-,1458.40,-,25.00,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45700.00,-,-,-,2213.90,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45800.00,-,-,-,2284.55,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,45900.00,-,-,-,2356.25,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46000.00,-,-,-,2429.00,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46100.00,-,-,-,2504.65,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46200.00,-,-,-,2579.55,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46300.00,-,-,-,2655.40,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46400.00,-,-,-,2730.25,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46500.00,-,-,-,2807.75,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46600.00,-,-,-,2886.15,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46700.00,-,-,-,2965.40,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,46800.00,-,-,-,3045.50,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,47000.00,-,-,-,3208.05,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,47500.00,-,-,-,3627.50,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,48000.00,-,-,-,4063.15,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,48500.00,-,-,-,4512.40,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,49000.00,-,-,-,4972.75,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,49500.00,-,-,-,5442.05,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,50000.00,-,-,-,5918.35,-,-,-,43766.50
20-Jun-2023,06-Jul-2023,PE,50500.00,-,-,-,6400.10,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,37500.00,-,-,-,8.15,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,38000.00,-,-,-,14.25,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,38500.00,-,-,-,24.00,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,39000.00,16.50,22.75,11.00,11.45,58.00,825.00,750.00,43766.50
20-Jun-2023,13-Jul-2023,PE,39500.00,23.80,24.00,19.00,19.00,4.00,75.00,75.00,43766.50
20-Jun-2023,13-Jul-2023,PE,40000.00,48.00,58.00,25.00,25.00,30.00,625.00,425.00,43766.50
20-Jun-2023,13-Jul-2023,PE,40500.00,95.65,95.65,85.95,85.95,2.00,75.00,50.00,43766.50
20-Jun-2023,13-Jul-2023,PE,40900.00,-,-,-,186.95,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41000.00,-,-,-,200.65,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41100.00,-,-,-,215.15,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41200.00,-,-,-,230.45,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41300.00,-,-,-,246.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41400.00,-,-,-,263.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41500.00,-,-,-,281.40,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41600.00,-,-,-,86.00,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41700.00,-,-,-,319.90,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41800.00,-,-,-,340.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,41900.00,-,-,-,106.00,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42000.00,-,-,-,384.85,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42100.00,-,-,-,408.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42200.00,-,-,-,434.95,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42300.00,-,-,-,221.30,-,50.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42400.00,-,-,-,485.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42500.00,141.10,232.10,128.00,140.65,150.00,3825.00,1725.00,43766.50
20-Jun-2023,13-Jul-2023,PE,42600.00,-,-,-,542.80,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42700.00,-,-,-,573.15,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42800.00,-,-,-,604.70,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,42900.00,-,-,-,637.45,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,43000.00,382.35,382.35,204.35,224.35,207.00,1500.00,1500.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43100.00,-,-,-,706.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,43200.00,-,-,-,742.95,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,43300.00,502.90,502.90,281.55,281.55,22.00,125.00,125.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43400.00,481.65,495.00,308.00,308.00,38.00,425.00,400.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43500.00,432.20,541.00,345.80,353.65,381.00,3725.00,750.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43600.00,-,-,-,901.10,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,43700.00,550.00,616.40,427.50,445.45,24.00,1300.00,100.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43800.00,560.15,589.60,463.30,465.75,22.00,1925.00,275.00,43766.50
20-Jun-2023,13-Jul-2023,PE,43900.00,-,-,-,567.95,-,875.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44000.00,698.60,800.00,525.00,552.75,194.00,3800.00,2475.00,43766.50
20-Jun-2023,13-Jul-2023,PE,44100.00,-,-,-,509.10,-,775.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44200.00,828.35,838.65,687.45,725.15,6.00,900.00,-25.00,43766.50
20-Jun-2023,13-Jul-2023,PE,44300.00,-,-,-,811.40,-,1125.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44400.00,983.20,983.20,983.20,983.20,1.00,900.00,-25.00,43766.50
20-Jun-2023,13-Jul-2023,PE,44500.00,-,-,-,951.20,-,1150.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44600.00,-,-,-,1385.75,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44700.00,-,-,-,1441.25,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44800.00,-,-,-,1498.00,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,44900.00,-,-,-,1555.95,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45000.00,-,-,-,1615.20,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45100.00,-,-,-,1675.60,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45200.00,-,-,-,1737.25,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45300.00,-,-,-,1352.80,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45400.00,-,-,-,1400.50,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45500.00,-,-,-,1450.35,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45600.00,-,-,-,1498.50,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45700.00,-,-,-,1548.45,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45800.00,-,-,-,1599.05,-,25.00,-,43766.50
20-Jun-2023,13-Jul-2023,PE,45900.00,-,-,-,2201.10,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46000.00,-,-,-,2271.80,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46100.00,-,-,-,2343.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46200.00,-,-,-,2416.30,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46300.00,-,-,-,2491.95,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46400.00,-,-,-,2566.90,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46500.00,-,-,-,2642.80,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,46600.00,-,-,-,2717.70,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,47000.00,-,-,-,3033.15,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,47500.00,-,-,-,3445.60,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,48000.00,-,-,-,3875.55,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,48500.00,-,-,-,4320.10,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,49000.00,-,-,-,4776.75,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,49500.00,-,-,-,5243.10,-,-,-,43766.50
20-Jun-2023,13-Jul-2023,PE,50000.00,-,-,-,5717.15,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,37500.00,-,-,-,12.55,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,38000.00,-,-,-,21.60,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,38500.00,-,-,-,35.75,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,39000.00,31.00,31.00,31.00,31.00,1.00,75.00,25.00,43766.50
20-Jun-2023,20-Jul-2023,PE,39500.00,-,-,-,88.45,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,40000.00,-,-,-,132.55,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,40500.00,-,-,-,192.90,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,40900.00,-,-,-,255.15,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41000.00,-,-,-,173.25,-,50.00,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41100.00,-,-,-,291.55,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41200.00,-,-,-,311.20,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41300.00,-,-,-,331.80,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41400.00,-,-,-,353.40,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41500.00,-,-,-,376.05,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41600.00,-,-,-,399.75,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41700.00,-,-,-,426.20,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41800.00,-,-,-,451.90,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,41900.00,-,-,-,477.00,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,42000.00,-,-,-,505.15,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,42100.00,-,-,-,534.55,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,42200.00,-,-,-,565.10,-,-,-,43766.50
20-Jun-2023,20-Jul-2023,PE,42300.00,-,-,-,596.85,-,-,-,43766.50
